vector,label
"[34.55827536002145, 34.79288951953223, 35.06418739709564, 35.22572626391355, 34.717494760363444]",0
"[35.34481043501788, 35.18939975732189, 35.07337601659172, 35.438079038319316, 34.791852336225496]",0
"[34.84036916199558, 35.44110152990647, 35.011029828477, 35.15376334591663, 35.32155623366136]",0
"[34.72444370712329, 34.692374288112845, 35.834856800353364, 34.95982649666336, 34.9405435420254]",0
"[34.18252199207285, 34.28911064677727, 35.00072984549223, 35.22261675766128, 35.157220529091816]",0
"[34.72437841638247, 35.81298742808919, 35.51302214299298, 34.929909373701314, 35.47848390249934]",0
"[34.85511577956684, 34.842639150782325, 35.37043709097487, 34.888340728128334, 35.6688139698413]",0
"[34.848134508461335, 34.752758854423156, 34.777972035585556, 34.88845377812395, 34.546407151537544]",0
"[35.36292273069003, 35.38020892379086, 35.13297161416504, 35.19462012968668, 35.0301037646652]",0
"[36.78385628552479, 61.11476746533906, 37.85539438668192, 34.618717828217015, 34.20874413030416]",1
"[34.79241513329723, 35.30208864072625, 34.602181168188494, 35.14092794029628, 35.16217870631563]",0
"[34.99732450730976, 35.02007377633479, 35.473327314037064, 63.94128258229111, 36.55642814159546]",1
"[34.6401329234364, 34.598141968047024, 35.09613831030552, 35.185713191994125, 34.81063934561425]",0
"[35.21776859567308, 35.993018375273024, 34.48281643933892, 35.14141040887271, 34.989109896196375]",0
"[34.941418157217335, 33.984196995778525, 35.21387833860278, 35.16010163119977, 34.6287233019256]",0
"[34.55760580347803, 34.96463640054479, 36.67083197056104, 58.813221026039045, 37.476970040714484]",1
"[35.06983406601897, 35.05651928265135, 34.65356637496386, 34.876862960127, 34.64238373112823]",0
"[35.62257363900053, 35.39775742274382, 34.75120744489317, 35.535377594374495, 35.38796596594117]",0
"[34.845737718468015, 35.43159344623138, 34.62762980398448, 35.4333323527428, 34.65332069539717]",0
"[35.113926452847004, 35.71689911640513, 35.33354569255414, 34.78568197303429, 34.833576766525276]",0
"[35.44550579033747, 35.18983345065537, 36.37878240631587, 34.91195459989145, 34.625387924363686]",0
"[35.54224340567656, 34.773225060318815, 35.03485258489207, 35.07623239560652, 34.68782409558522]",0
"[34.826222157026045, 35.02886664612998, 34.93737035684114, 34.61627256772492, 35.01690520974235]",0
"[35.04648781399603, 35.083976908962065, 35.66445874487488, 34.841116019121216, 35.060461607058045]",0
"[34.890384172661335, 34.874071900780606, 34.81949374080496, 35.29059526637267, 35.42590736247159]",0
"[35.060422524531205, 35.29324313792218, 35.467060931227934, 35.44476165301333, 34.88559385622574]",0
"[34.99330028216592, 34.33797823903013, 34.26543608953033, 34.496770638714885, 34.964649449214]",0
"[34.46690717534067, 35.534982844573854, 36.95255065541931, 52.5691623610715, 37.26803788331295]",1
"[34.55782520936726, 35.10653361759589, 34.88549448918928, 35.120196360088464, 34.398887943338956]",0
"[35.02021440081262, 35.354995459077145, 34.9581239975654, 34.74096669926749, 35.18162956801998]",0
"[36.059472804536036, 35.27901336787996, 34.968697514413215, 34.81167587181819, 35.64532853188451]",0
"[36.0944122641718, 34.743082977066166, 34.39695292061498, 35.74224497164771, 34.753333240361094]",0
"[34.77755250191572, 35.11290264329678, 34.94416029821926, 34.984277136045904, 34.65993322449654]",0
"[34.16723295649114, 35.48584533934195, 35.293363348334914, 35.44951816187453, 35.18481858876613]",0
"[35.05385852619553, 35.24309612178079, 34.50032915479388, 35.40634742987189, 34.19332315857871]",0
"[34.294910330235595, 35.02794451774959, 34.35100696767558, 35.11391251856697, 35.55632590649729]",0
"[35.035072099870966, 35.06259616086692, 35.377692858391946, 34.63875156212902, 34.491036834319736]",0
"[58.10698514681443, 37.15628401118989, 35.21892531475536, 35.24441257549363, 34.781668182206865]",1
"[35.125031080855074, 34.51826510824501, 34.37493054826355, 35.27202593194561, 35.15638579568513]",0
"[34.8702981384474, 35.42674652213901, 34.84874136996272, 34.80602194350614, 34.78774722908759]",0
"[35.586721644427314, 34.58396779272756, 34.933608968604446, 34.98193000138519, 34.89065161110291]",0
"[35.27773940520183, 34.60524866253379, 36.123755889345816, 63.61792232090609, 36.7748836020399]",1
"[35.03598476183014, 35.21111260950502, 35.029158580856254, 34.66440589026746, 35.270488363752406]",0
"[35.370598782062544, 34.92346906095071, 35.157532879339705, 34.93944837951647, 34.83397834443835]",0
"[34.656871020664646, 35.18810441337144, 34.715583011643375, 35.444669235332164, 35.48138164914195]",0
"[34.777600062756626, 34.519466110692335, 35.07864118888351, 38.20750207941679, 63.03428795953807]",1
"[62.21824897782355, 36.30502860450628, 34.43906177984905, 34.930630155666705, 35.534869928386634]",1
"[35.2425028773478, 35.3495912474138, 34.87130062280865, 35.88787258073052, 35.05503140327969]",0
"[34.17637118576875, 34.58395074756194, 34.6342871830302, 35.320462677179606, 35.045860864930916]",0
"[34.07821911095965, 35.67979902628027, 34.69202894964041, 35.04574484695235, 35.05187948056949]",0
"[34.67362824342615, 34.714470108791126, 34.78648877574437, 34.7773940532235, 35.376685594834804]",0
"[35.02536997917982, 35.14641876568546, 35.22971710210164, 34.47260146799006, 35.310311545006165]",0
"[35.24581908901883, 35.95709232787901, 36.06241843246954, 35.60421788279107, 34.912668478291884]",0
"[34.39497890171872, 34.97010266636507, 34.79563522671308, 34.7843987324856, 35.34446476601455]",0
"[35.07678603337746, 34.95505413011403, 34.621255304519565, 34.87483779457711, 35.421134244715965]",0
"[35.012506304240446, 35.33253854818142, 35.07748659065711, 34.479993019839505, 34.82416109038559]",0
"[35.37065452168235, 34.50487260351117, 35.83172640165303, 34.13685129780097, 35.31459974955825]",0
"[34.58375744528382, 35.26214737852877, 34.71731428789877, 34.57771162431807, 34.814555992493496]",0
"[34.813622454214396, 35.28972792266617, 35.351637349676174, 34.64226072216014, 34.886585070187955]",0
"[34.1642338732425, 35.48583380273565, 34.6971924771785, 34.28912236477778, 34.826112902541695]",0
"[35.46747685035214, 35.270949595624614, 34.73244787489316, 36.00090797500228, 33.78957733706131]",0
"[34.68264052732738, 34.733692305140295, 34.79455467075206, 35.380834378046245, 35.37645406784122]",0
"[35.4429324884683, 35.62331648860312, 34.79585810008108, 34.91493510569607, 35.21132106625517]",0
"[34.483637160995706, 37.19810793346864, 60.64848530727933, 38.16437507416441, 34.69381220675361]",1
"[34.97439262273539, 34.79670645093587, 34.930173651327685, 34.67946073073543, 34.72402728076372]",0
"[34.7917144390204, 35.243330203375095, 34.70072622598976, 34.842097949763875, 35.420432002703954]",0
"[35.0707782571786, 34.521260810583755, 35.07529491728344, 35.107730197841214, 34.32509390470862]",0
"[35.42000178943966, 35.360252253797526, 35.29197015965353, 34.88557320542312, 34.86389425734423]",0
"[36.75498023863495, 58.061098865595554, 35.97599563570919, 35.04572997489406, 35.49718568715307]",1
"[34.37935917780667, 35.81964515488449, 35.6299969793058, 35.39895594758323, 35.002934326853186]",0
"[35.07115280877287, 34.75337720637945, 34.697515497146625, 34.88288703227724, 34.7614869221948]",0
"[35.18392660512146, 34.83378223468548, 35.00860484113659, 35.55156247776896, 34.3217646737991]",0
"[35.1928002141069, 35.165921026485826, 35.58452475546616, 34.78874446703511, 34.59534257949705]",0
"[34.40633477988727, 35.17660994374992, 35.06112013027214, 35.381241273939175, 34.75007223981531]",0
"[35.4844057842565, 35.433482825091666, 34.196388305668705, 35.234362939437375, 35.04798265715535]",0
"[34.96134710288369, 34.962465592788966, 34.66553601572139, 35.609236735593754, 34.28382765752649]",0
"[34.767030681763266, 34.73471854150239, 34.53528400717403, 34.86213447929254, 34.82064460932772]",0
"[35.41100143271472, 35.59189013417515, 35.16486214122572, 34.90720323440529, 35.072473536268845]",0
"[34.47832706563706, 34.77247715125541, 34.32991364713744, 35.238261074630394, 35.13520737656487]",0
"[35.184552980108386, 35.74321021256551, 34.99052553946537, 34.81722707634911, 34.620548048933934]",0
"[35.40928510510033, 35.1151948430197, 34.80515985058715, 35.0505612589028, 34.211847776057596]",0
"[33.61943883749793, 35.16995554007287, 35.262392892082296, 35.05314498080979, 35.24097502809334]",0
"[35.21525734475796, 34.792799515799125, 34.79876685381397, 35.07703233037431, 35.23369688066703]",0
"[34.87411041880489, 34.49669899413163, 34.87515065119282, 35.07410743772693, 34.999221748326754]",0
"[35.799389657207335, 59.64851697108978, 36.808986108979745, 34.456983288459064, 34.33620314266474]",1
"[35.34436127859573, 34.98516387256713, 35.00839447087294, 34.813737317033016, 34.99058851342088]",0
"[35.669697450528524, 34.353069520175275, 34.17248488086148, 35.203773055946606, 35.09462238803793]",0
"[34.650243393928754, 35.11759869901911, 34.59486174805774, 35.157132398118364, 35.745717323557514]",0
"[35.49826165712968, 34.81423598213778, 35.1204470536355, 37.52217600445771, 55.97647489841428]",1
"[34.38363159953885, 35.535153756050775, 35.01504866909331, 35.655231618861784, 35.7189931595993]",0
"[34.1536588971861, 36.395367005506564, 56.5413347317393, 37.83398522817253, 35.465212495971706]",1
"[34.55487378938121, 34.50903395658058, 34.94211137524254, 34.99057893923197, 34.81737524435963]",0
"[35.11106524261559, 34.54041273636985, 35.29084002431771, 35.301601932594295, 34.95145873038709]",0
"[34.24603140942744, 35.81553460123966, 34.70196601237437, 34.60548812250283, 34.857546209316666]",0
"[35.53298216001243, 35.24177853643756, 34.37649657163072, 34.923967546422624, 35.68139083989482]",0
"[34.84824916605949, 37.522912133451584, 50.39480803864238, 37.91745757015073, 34.836804093151294]",1
"[35.90946087053249, 34.82466341256604, 34.82312263643017, 34.86371864048261, 34.70422587099356]",0
"[36.00149778896308, 36.41552834198259, 52.7098001588828, 36.4832863486084, 35.34355066434824]",1
"[35.48312166724684, 34.78535936681324, 35.111608416336416, 35.06470542907542, 35.04859054304429]",0
"[34.44586194655453, 36.67024188668887, 55.26406802211963, 38.17928013891197, 35.57836815776137]",1
"[35.09722158286078, 35.141672145260344, 34.84162188316453, 35.146404137607846, 34.28367758073652]",0
"[35.15891607537681, 35.519355919451996, 34.32763989315952, 35.06585861607447, 34.91157209691699]",0
"[35.04365744173014, 34.843477584281835, 35.84548823080187, 35.28565853916977, 35.165894199399666]",0
"[34.145670668172485, 35.67778158469834, 36.65958143489838, 55.57704897615582, 37.324613728538935]",1
"[34.55267481667123, 34.964981580753424, 34.48890688268809, 35.80295551849071, 35.17116265338458]",0
"[34.74347433320196, 35.18617053434136, 34.71560581944466, 34.77249352515478, 34.77624629142624]",0
"[34.99474213152464, 34.798398147581175, 34.25636891003304, 34.88824444284343, 35.077120942137405]",0
"[35.50026446214899, 35.397129713797945, 35.04984550539244, 34.84388865803078, 34.9170782112846]",0
"[34.51711722169018, 35.29165081527632, 34.90624656499558, 34.89100074692902, 34.34573661944207]",0
"[34.32628061722395, 34.89988228000018, 34.54480619231853, 35.309412498543466, 35.575391527130925]",0
"[35.15959804298927, 35.446284999353345, 34.54735269993284, 35.34814243132538, 34.878359136693334]",0
"[35.10754172896833, 35.485567099722736, 35.01552094501646, 34.82301512480527, 34.753809201160834]",0
"[36.748217999803046, 56.5400690396472, 37.949146520788915, 35.593714155912686, 34.84427121819922]",1
"[35.58626481657775, 34.93132577401253, 35.44316651250015, 34.98167811022049, 35.2276726357708]",0
"[34.881892106722624, 34.17072352129638, 35.23067623379561, 34.85567087269818, 35.60922409719474]",0
"[34.77529793611766, 35.02623198807814, 35.443836630321464, 35.508698372118744, 34.980785649141275]",0
"[35.08987739214458, 35.06343363945259, 34.338955699006306, 35.36744261847509, 35.208547161403565]",0
"[34.77579904766494, 35.49054813629965, 35.59080455464534, 34.75664581572776, 35.29343102921461]",0
"[34.02498820271811, 35.35269951838317, 34.29625675492767, 35.111318380871595, 35.66853600244507]",0
"[34.69505169521758, 33.91454200839989, 35.61035762830137, 34.94521186150323, 34.712987308851986]",0
"[34.84650788167339, 35.05806069813161, 34.46942539450869, 34.35641559501772, 34.93612240065156]",0
"[34.87053348055241, 34.69348832009628, 34.73631987531042, 35.47589894656279, 34.866227466949795]",0
"[35.28500150936554, 34.59543574665697, 34.92943086860007, 34.958800806259404, 34.73321823429215]",0
"[35.38827310884463, 35.677600800024464, 34.99292535359183, 35.44988079399004, 34.994032961610365]",0
"[34.433340981692474, 34.431248489498564, 35.41109466495535, 35.55988457284437, 34.72869561529458]",0
"[35.05417861350773, 34.414249349285, 34.50381634916027, 34.80639030120542, 34.291871473293924]",0
"[34.32534810729255, 34.655357879272664, 35.18859808983823, 35.097863228661154, 34.271370869145784]",0
"[34.849723550976144, 35.60152313692062, 34.48393624694223, 35.030634106114164, 35.093488727273936]",0
"[35.610132541207165, 34.90849336884749, 36.51650926668418, 60.83615141645781, 35.949693402375054]",1
"[34.716111830545785, 34.90808625446509, 34.63163613119124, 35.180790254758755, 34.87222748232641]",0
"[34.94684179730521, 35.04385121615199, 35.3158993831675, 34.91557084905546, 35.74901277450199]",0
"[35.513966282234904, 35.16780597691169, 35.0490903558878, 34.69164507473964, 34.7771237680313]",0
"[35.15358567226857, 34.67248874806697, 34.15015138679809, 34.43122512684306, 35.443828012804566]",0
"[34.62271664359108, 35.31288630030655, 35.96337351898712, 36.70349270658975, 60.613277961800755]",1
"[34.22737444408737, 34.93582955237757, 34.667112183400185, 34.91755537710145, 35.41050196918956]",0
"[35.38798550876637, 34.90927611640546, 34.955839005682314, 34.75970702820287, 35.45365835052299]",0
"[34.55710059953385, 35.35450202593273, 34.98577059263754, 35.12620500443982, 34.64905809245476]",0
"[35.44146606663601, 34.70750390089332, 35.414462541560155, 35.20715549144245, 35.43379790396087]",0
"[34.96090910493309, 34.803488411860776, 35.16861962720579, 36.33441010053026, 35.364278527181696]",0
"[34.99042141261733, 34.90572741267556, 35.64856107040246, 34.740663805947186, 35.42570184097772]",0
"[35.60160746113974, 34.56559249239617, 35.243612295597686, 35.09228929365339, 34.14230183062962]",0
"[34.59683742098595, 35.16133552219507, 35.27921343512412, 34.9684516338601, 35.04009030964068]",0
"[35.51346803034421, 35.18889989002813, 35.000860575945865, 36.05221224494435, 35.75668107111]",0
"[57.07558765049987, 36.905782759697786, 34.86202312316811, 34.709096619680444, 35.26807907274249]",1
"[35.095644189744405, 35.20801194880768, 35.43078298292572, 34.943926586391385, 35.32888672987538]",0
"[35.09981047800567, 35.08217112565067, 35.64452692972807, 33.891444774059565, 35.593100738425605]",0
"[35.40552752714897, 34.600154128233605, 34.77872923919487, 35.24494945889043, 35.07086120175235]",0
"[35.6006197824554, 35.08381797966482, 34.428340797564644, 35.03535375645258, 34.7083469715188]",0
"[34.93907809306286, 34.76345842447266, 35.42416887551156, 34.02799625536479, 35.72698291144064]",0
"[36.339288785312775, 55.44805495902076, 36.76265129566277, 35.77241087127851, 35.300332295708344]",1
"[34.159236621937374, 35.187586027763516, 35.010169357674, 35.01568880923843, 35.53887388132688]",0
"[34.84839761047286, 35.59568395224523, 35.01826160743441, 34.646789333068845, 35.144172391576916]",0
"[33.95743390433924, 35.84269048092198, 35.749920012713986, 35.9789066296804, 34.81096590247943]",0
"[35.824110712493734, 35.08084822459289, 35.28729185682004, 34.03378491438856, 34.63916580019008]",0
"[34.860827296374616, 34.26929404203161, 35.4034646020657, 35.09758462803945, 34.6057146580416]",0
"[35.21568936436471, 35.43781869002422, 34.62565202002582, 34.90156325357108, 35.117326584620606]",0
"[35.082021460327155, 35.16779627807982, 34.73180817582608, 35.40898872113036, 35.93545136692108]",0
"[34.990734090359986, 34.39826938773234, 35.297384663143134, 34.28254896645404, 35.311498514195314]",0
"[34.996338564836705, 35.0566114235363, 34.55174035802749, 34.757926008286915, 35.065098814573844]",0
"[35.04108877557233, 34.866362808042496, 35.211981552477475, 34.87220265830997, 34.93738458937637]",0
"[35.14935426458503, 34.638207257223506, 34.60400987610208, 35.254015816428534, 35.15070058001895]",0
